iyear,imonth,country,region,provstate,city,attacktype1,targtype1,gname,weaptype1
2012,3,228,10,Adan,Darim,2,14,Al-Qaida in the Arabian Peninsula (AQAP),5
2012,3,4,6,Baghlan,Sangsolakh,7,4,Taliban,8
2012,3,141,6,Central,Jaleshwor,3,3,Unknown,6
2012,3,153,6,Federally Administered Tribal Areas,Khadizai,9,4,Tehrik-i-Taliban Pakistan (TTP),13
2012,3,168,11,Kigali,Kigali,3,14,Unknown,6
2012,3,168,11,Kigali,Kigali,3,14,Unknown,6
2012,3,153,6,Balochistan,Pir Koh,3,21,Unknown,6
2012,3,4,6,Helmand,Rodpol,3,3,Unknown,6
2012,3,92,6,Tamil Nadu,Tamil Nadu,3,15,Unknown,6
2012,3,147,11,Borno,Askira Uba,9,1,Boko Haram,13
2012,3,95,10,Basra,Al-Zubair district,3,3,Unknown,6
2012,3,205,5,Yala,Muang Yala district,3,1,Separatists,6
2012,3,205,5,Yala,Muang Yala district,3,13,Separatists,6
2012,3,205,5,Songkhla,Hat Yai,3,1,Separatists,6
2012,3,205,5,Pattani,Mae Lan,3,3,Unknown,6
2012,3,228,10,Adan,Aden,2,4,Al-Qaida in the Arabian Peninsula (AQAP),5
2012,3,228,10,Lahij,Unknown,1,2,Al-Qaida in the Arabian Peninsula (AQAP),5
2012,3,104,11,Coast,Mombasa,3,1,Al-Shabaab,6
2012,3,104,11,Coast,Mtwapa,3,14,Al-Shabaab,6
2012,3,95,10,Diyala,Unknown,2,17,Unknown,5
2012,3,4,6,Nuristan,Kamdesh district,2,3,Taliban,5
2012,3,92,6,Meghalaya,Wageasi,7,21,Garo National Liberation Army,5
2012,3,147,11,Yobe,Potiskum,2,3,Boko Haram,5
2012,3,147,11,Yobe,Potiskum,3,3,Boko Haram,6
2012,3,147,11,Yobe,Nangere,2,3,Boko Haram,5
2012,3,147,11,Borno,Askira,3,3,Boko Haram,6
2012,3,4,6,Nangarhar,Achin district,3,4,Taliban,6
2012,3,228,10,Ad Dali,Dali,2,4,Al-Qaida in the Arabian Peninsula (AQAP),5
2012,3,228,10,Ad Dali,Dali,2,4,Al-Qaida in the Arabian Peninsula (AQAP),5
2012,3,153,6,Khyber Pakhtunkhwa,Sardheri,3,8,Unknown,6
2012,3,228,10,Hadramawt,Mukalla,3,4,Unknown,6
2012,3,153,6,Balochistan,Sibi,3,21,Unknown,6
2012,3,92,6,Assam,Doom Dooma,3,3,United Liberation Front of Assam (ULFA),6
2012,3,182,11,Galguduud,Unknown,3,4,Unknown,6
2012,3,4,6,Nangarhar,Spin Ghar,3,2,Taliban,6
2012,3,4,6,Farah,Bakwa district,2,4,Taliban,5
2012,3,92,6,Assam,Haflong,3,2,Unknown,6
2012,3,4,6,Kapisa,Tagab district,3,4,Unknown,6
2012,3,4,6,Nangarhar,Heewa,2,14,Unknown,5
2012,4,228,10,Hadramawt,Shibam,2,4,Al-Qaida in the Arabian Peninsula (AQAP),5
2012,4,147,11,Kaduna,Kaduna,3,1,Unknown,6
2012,4,4,6,Uruzgan,Tarin Kot,3,3,Taliban,6
2012,4,4,6,Paktia,Khairmeni,3,3,Unknown,6
2012,3,4,6,Uruzgan,Gizab,3,14,Taliban,6
2012,3,4,6,Uruzgan,Gizab,3,14,Taliban,6
2012,4,160,5,North Cotabato,Kidapawan,3,4,New People s Army (NPA),6
2012,4,153,6,Balochistan,Pir Koh,3,21,Baloch Republican Army (BRA),6
2012,4,153,6,Balochistan,Kohlu,3,14,Unknown,6
2012,4,4,6,Herat,Nakchir,6,12,Unknown,5
2012,4,182,11,Galguduud,Ceel Buur,2,4,Al-Shabaab,6
2012,4,182,11,Bay,Baidoa,2,2,Unknown,5
2012,4,160,5,Zamboanga Sibugay,Zamboanga City,1,8,Unknown,5
2012,4,153,6,Khyber Pakhtunkhwa,Bannu,3,14,Unknown,6
2012,4,217,1,Wisconsin,Grand Chute,7,5,Anti-Abortion extremists,8
2012,4,603,8,England,Bristol,7,16,Informal Anarchist Federation,8
2012,4,18,10,Capital,Manama,2,3,Unknown,8
2012,4,4,6,Badakhshan,Tergaran,6,3,Taliban,5
2012,4,153,6,Federally Administered Tribal Areas,Sadda,3,19,Unknown,6
2012,4,153,6,Khyber Pakhtunkhwa,Kalabat,3,21,Unknown,6
2012,4,153,6,Federally Administered Tribal Areas,Bazai,6,4,Tehrik-i-Taliban Pakistan (TTP),5
2012,4,4,6,Nangarhar,Pirka,3,3,Taliban,6
2012,4,209,10,Istanbul,Istanbul,3,1,Unknown,6
2012,4,147,11,Borno,Maiduguri,1,2,Boko Haram,5
2012,4,160,5,Zamboanga del Norte,Salug,6,2,Abu Sayyaf Group (ASG),5
2012,4,4,6,Baghlan,Baghlani Jadid district,3,3,Unknown,6
2012,4,4,6,Baghlan,Baghlani Jadid district,3,3,Unknown,6
2012,4,147,11,Borno,Maiduguri,2,2,Unknown,5
2012,4,4,6,Kunar,Zangal Boshi,2,3,Taliban,5
2012,4,4,6,Farah,Bala Buluk district,7,4,Taliban,5
2012,4,4,6,Helmand,Panjaw Qala,6,3,Taliban,5
2012,4,182,11,Banaadir,Mogadishu,3,3,Al-Shabaab,6
2012,4,4,6,Farah,Kal Kala,2,3,Unknown,5
2012,4,4,6,Kandahar,Khwajak Baba,3,4,Unknown,6
2012,4,209,10,Istanbul,Istanbul,3,14,Unknown,6
2012,4,160,5,Maguindanao,Sultan Mastura,3,14,Unknown,6
2012,4,205,5,Pattani,Yarang,3,2,Unknown,6
2012,4,153,6,Sindh,Karachi,1,22,Unknown,5
2012,4,228,10,Adan,Aden,3,4,Al-Qaida in the Arabian Peninsula (AQAP),6
2012,4,160,5,Bukidnon,Malabalay,2,4,New People s Army (NPA),5
2012,4,153,6,Federally Administered Tribal Areas,Miran Shah,3,4,Unknown,6
2012,4,228,10,Shabwah,Balhaf,3,21,Al-Qaida in the Arabian Peninsula (AQAP),6
2012,4,153,6,Gilgit-Baltistan,Giglit,2,14,Unknown,5
2012,4,153,6,Gilgit-Baltistan,Giglit,2,15,Unknown,6
2012,4,147,11,Kano,Kano,2,3,Boko Haram,5
2012,4,147,11,Borno,Maiduguri,2,14,Boko Haram,5
2012,4,167,9,Ingushetia,Nazran,3,3,Unknown,6
2012,4,182,11,Gedo,Unknown,3,12,Al-Shabaab,6
2012,4,4,6,Khost,Unknown,3,4,Unknown,6
2012,4,4,6,Kunar,Unknown,9,4,Unknown,13
2012,4,209,10,Istanbul,Umraniye district,3,14,Unknown,6
2012,4,96,8,Dublin,Dublin,3,20,Unknown,6
2012,4,4,6,Kandahar,Kajor,3,3,Taliban,6
2012,4,4,6,Helmand,Gereshk,9,3,Taliban,13
2012,4,95,10,Al Qadisiyah,Diwaniyah,2,15,Unknown,5
2012,4,153,6,Khyber Pakhtunkhwa,Mamash Khel,1,14,Unknown,6
2012,4,153,6,Balochistan,Quetta,2,14,Unknown,5
2012,4,153,6,Federally Administered Tribal Areas,Spin Dand,3,14,Unknown,6
2012,4,110,10,Beqaa,Baalbek,2,4,Unknown,5
2012,4,153,6,Gilgit-Baltistan,Nagar,6,14,Unknown,5
2012,4,153,6,Gilgit-Baltistan,Nagar,6,14,Unknown,5
2012,4,141,6,Central,Gokarna,3,19,Communist Party of Nepal (People s War Group),6
2012,4,141,6,Central,Kathmandu,3,19,Communist Party of Nepal (People s War Group),6
2012,4,141,6,Central,Kathmandu,3,19,Communist Party of Nepal (People s War Group),6
2012,4,141,6,Central,Tilangatar,3,19,Communist Party of Nepal (People s War Group),6
2012,4,141,6,Central,Kathmandu,3,19,Communist Party of Nepal (People s War Group),6
2012,4,141,6,Central,Dhading district,3,19,Communist Party of Nepal (People s War Group),6
2012,4,141,6,Central,Kathmandu,3,19,Communist Party of Nepal (People s War Group),6
2012,4,141,6,Central,Kapan,3,19,Communist Party of Nepal (People s War Group),6
2012,4,153,6,Khyber Pakhtunkhwa,Sarband,3,3,Unknown,6
2012,4,153,6,Khyber Pakhtunkhwa,Darra Pezu,3,8,Unknown,6
2012,4,4,6,Farah,Renj,2,3,Taliban,5
2012,4,4,6,Jawzjan,Darzab,3,3,Taliban,6
2012,4,182,11,Banaadir,Mogadishu,1,2,Al-Shabaab,6
2012,4,205,5,Pattani,Ban Pongsata,3,1,Separatists,6
2012,4,147,11,Borno,Maiduguri,2,14,Boko Haram,5
2012,4,153,6,Khyber Pakhtunkhwa,Jamrud,3,14,Unknown,6
2012,4,95,10,Saladin,Dhuluiya,3,3,Unknown,6
2012,4,95,10,Saladin,Tikrit,3,3,Unknown,6
2012,4,95,10,Diyala,Baqubah,3,17,Unknown,6
2012,4,95,10,Diyala,Buhriz,3,14,Unknown,6
2012,4,95,10,Nineveh,Mosul,1,8,Unknown,6
2012,4,4,6,Faryab,Maymana,3,4,Taliban,6
2012,4,153,6,Sindh,Karachi,1,14,Unknown,5
2012,4,4,6,Helmand,Unknown,3,4,Unknown,6
2012,4,45,3,Putumayo,La Libertad,3,4,Unknown,6
2012,4,6,10,Tebessa,Guentis,3,4,Unknown,6
2012,4,78,8,Attica,Athens,3,2,Unknown,6
2012,4,153,6,Federally Administered Tribal Areas,Miran Shah,3,4,Unknown,6
2012,4,147,11,Anambra,Amichi,2,3,Unknown,5
2012,4,97,10,Southern,Eilat,3,14,Unknown,6
2012,4,4,6,Kandahar,Unknown,2,3,Unknown,5
2012,4,209,10,Hakkari,Semdimli,2,4,Kurdistan Workers  Party (PKK),5
2012,4,200,10,Homs,Al-Qarabis,7,12,Unknown,8
2012,4,147,11,Abuja,Abuja,1,2,Boko Haram,6
2012,4,4,6,Kandahar,Timar Band,3,20,Unknown,6
2012,4,110,10,Mount Lebanon,Maarab,1,14,Unknown,5
2012,4,4,6,Badakhshan,Keshem,3,3,Taliban,6
2012,4,153,6,Balochistan,Dasht,3,4,Unknown,6
2012,4,92,6,Meghalaya,Gasuapara,6,1,Garo National Liberation Army,13
2012,4,92,6,Meghalaya,Lokaichar,3,14,Garo National Liberation Army,6
2012,4,160,5,Compostela Valley,Maco,3,4,New People s Army (NPA),6
2012,4,209,10,Sirnak,Idil,3,21,Kurdistan Workers  Party (PKK),6
2012,4,167,9,Ingushetia,Malgobek,3,3,Unknown,6
2012,4,160,5,Palawan,El Nido,3,14,Unknown,6
2012,4,160,5,Palawan,Puerto Princesa,3,14,Unknown,6
2012,4,153,6,Sindh,Karachi,3,3,Tehrik-i-Taliban Pakistan (TTP),6
2012,4,153,6,Sindh,Karachi,2,3,Unknown,5
2012,4,160,5,Basilan,Sumisip,2,3,Abu Sayyaf Group (ASG),5
2012,4,182,11,Hiiraan,Beledweyne,1,10,Al-Shabaab,5
2012,4,123,11,Gao,Gao,6,7,Movement for Oneness and Jihad in West Africa (MUJAO),5
2012,4,95,10,Nineveh,Mosul,3,2,Unknown,6
2012,4,95,10,Kirkuk,Kirkuk,3,4,Unknown,6
2012,4,4,6,Wardak,Maydan Shahr,3,14,Taliban,6
2012,4,6,10,Tizi Ouzou,Tizi Ouzou,9,3,Unknown,13
2012,4,4,6,Kandahar,Khvoshab,3,4,Taliban,6
2012,4,153,6,Khyber Pakhtunkhwa,Ghalla Mandi,1,14,Unknown,5
2012,4,182,11,Lower Shebelle,Qoryoley,2,14,Al-Shabaab,5
2012,4,92,6,Assam,Rongbong,6,1,Karbi People s Liberation Tigers (KPLT),9
2012,4,4,6,Herat,Shah Baida,2,14,Unknown,5
2012,4,4,6,Ghazni,Khashk,9,4,Taliban,13
2012,4,603,8,Northern Ireland,Newry,3,3,Oglaigh na hEireann,6
2012,4,4,6,Kunar,Asadabad,1,2,Unknown,6
2012,4,153,6,Sindh,Karachi,2,22,Unknown,5
2012,4,153,6,Federally Administered Tribal Areas,Mohmand district,3,8,Unknown,6
2012,4,4,6,Ghazni,Unknown,2,4,Taliban,5
2012,4,4,6,Kandahar,Panjwai,3,4,Taliban,6
2012,4,4,6,Helmand,Bawario,2,3,Taliban,5
2012,4,4,6,Helmand,Washir district,3,3,Taliban,6
2012,4,4,6,Helmand,Gereshk,3,3,Unknown,6
2012,4,4,6,Uruzgan,Sarkhom,3,14,Unknown,6
2012,4,228,10,Adan,Mansura,3,2,Al-Qaida in the Arabian Peninsula (AQAP),6
2012,4,228,10,Al Bayda,Bayda,3,2,Al-Qaida in the Arabian Peninsula (AQAP),6
2012,4,4,6,Helmand,Unknown,3,4,Unknown,6
2012,4,4,6,Farah,Khaki Safed district,6,3,Taliban,5
2012,4,153,6,Gilgit-Baltistan,Hasanabad,6,1,Unknown,5
2012,4,92,6,Jammu and Kashmir,Hyderpora,3,3,Unknown,6
2012,4,228,10,Adan,Aden,3,20,Unknown,6
2012,4,160,5,Zamboanga Sibugay,Zamboanga City,2,4,Moro Islamic Liberation Front (MILF),5
2012,4,153,6,Balochistan,Quetta,1,14,Unknown,5
2012,4,153,6,Khyber Pakhtunkhwa,Shabqadar,3,14,Unknown,6
2012,4,45,3,Choco,Unknown,3,4,Revolutionary Armed Forces of Colombia (FARC),6
2012,4,92,6,Assam,Tamulpur,3,20,United Liberation Front of Assam (ULFA),6
2012,4,92,6,Assam,Numaligarh,3,1,United Liberation Front of Assam (ULFA),6
2012,4,205,5,Narathiwat,Tua Ngor,3,4,Unknown,6
2012,4,205,5,Pattani,Muang Pattani district,2,4,Unknown,5
2012,4,4,6,Nangarhar,Fateh Mena,2,3,Taliban,5
2012,4,95,10,Diyala,Khan Bani Saad,3,3,Unknown,6
2012,4,95,10,Baghdad,Baghdad,3,19,Unknown,6
2012,4,4,6,Khost,Syed Khel,3,1,Unknown,6
2012,4,4,6,Paktia,Khatawi,3,3,Unknown,6
2012,4,200,10,Homs,Qusayr,2,19,Unknown,6
2012,4,4,6,Nimroz,Khash Rod,3,3,Unknown,6
2012,4,4,6,Nimroz,Khash Rod,3,3,Unknown,6
2012,4,153,6,Balochistan,Barkhan,3,4,Unknown,6
2012,4,228,10,Amanat Al Asimah,Sanaa,2,6,Supporters of Ali Abdullah Saleh,5
2012,4,160,5,Sulu,Jolo,6,2,Abu Sayyaf Group (ASG),5
2012,4,153,6,Sindh,North Nazimabad,2,22,Unknown,5
2012,4,153,6,Federally Administered Tribal Areas,Khapiyanga,2,4,Unknown,5
2012,4,1003,9,Kosovska Mitrovica,Mitrovica,3,14,Civilian Defense,6
2012,4,147,11,Kaduna,Kaduna,3,15,Boko Haram,6
2012,4,147,11,Plateau,Jos,3,15,Boko Haram,6
2012,4,147,11,Yobe,Potiskum,2,3,Boko Haram,5
2012,4,153,6,Federally Administered Tribal Areas,Miran Shah,3,4,Unknown,6
2012,4,4,6,Helmand,Lashkar Gah,3,2,Taliban,6
2012,4,95,10,Karbala,Karbala,3,15,Unknown,6
2012,4,228,10,Taizz,Sainah,1,2,Al-Qaida in the Arabian Peninsula (AQAP),5
2012,4,4,6,Nimroz,Kandaharyan,2,3,Taliban,5
2012,4,4,6,Paktia,Kotihkhel,3,14,Taliban,6
2012,4,93,5,Papua,Mulia,2,6,Unknown,5
2012,4,153,6,Sindh,Karachi,2,22,Unknown,5
2012,4,18,10,Central,Eker,3,3,Unknown,6
2012,4,147,11,Kano,Kano,3,20,Boko Haram,6
2012,4,147,11,Borno,Dikwa,2,3,Boko Haram,5
2012,4,147,11,Borno,Dikwa,2,15,Boko Haram,5
2012,4,147,11,Borno,Dikwa,2,1,Boko Haram,5
2012,4,141,6,Central,Kalaiya,3,22,Samyukta Jatiya Mukti Morcha (SJMM),6
2012,4,153,6,Balochistan,Quetta,2,14,Lashkar-e-Jhangvi,5
2012,4,160,5,Zamboanga del Sur,Tigbao,6,3,New People s Army (NPA),5
2012,4,60,10,North Sinai,Arish,3,21,Unknown,6
2012,4,159,3,Cusco,Camisea,6,1,Shining Path (SL),5
2012,4,209,10,Amasya,Unknown,3,4,Unknown,6
2012,4,182,11,Bay,Baidoa,3,14,Al-Shabaab,6
2012,4,78,8,Attica,Athens,3,2,Unknown,6
2012,4,43,3,Santiago Metropolitan,Santiago,3,1,Anarchists,6
2012,4,95,10,Saladin,Tuz Khormato,2,17,Unknown,5
2012,4,95,10,Kirkuk,Atshana,3,14,Unknown,6
2012,4,95,10,Baghdad,Baghdad,3,14,Unknown,6
2012,4,4,6,Baghlan,Nahrin,3,2,Unknown,6
2012,4,95,10,Al Qadisiyah,Diwaniyah,3,14,Unknown,6
2012,4,4,6,Helmand,Sangin district,3,14,Unknown,6
2012,4,4,6,Herat,Towrgondi,3,20,Unknown,6
2012,4,228,10,Abyan,Jebel Yusuf,2,4,Al-Qaida in the Arabian Peninsula (AQAP),6
2012,4,228,10,Adan,Mansura,2,3,Secessionists,5
2012,4,95,10,Babil,Hillah,3,14,Unknown,6
2012,4,228,10,Shabwah,As Said district,3,21,Al-Qaida in the Arabian Peninsula (AQAP),6
2012,4,4,6,Herat,Guzara,3,3,Taliban,6
2012,4,4,6,Helmand,Musa Qala district,3,3,Taliban,6
2012,4,4,6,Helmand,Musa Qala district,3,3,Taliban,6
2012,4,113,10,Benghazi,Benghazi,3,7,Unknown,6
2012,4,4,6,Helmand,Marjah,3,4,Taliban,6
2012,4,6,10,Tizi Ouzou,Thala Mimoun,3,4,Unknown,6
2012,4,228,10,Marib,Shabkar,2,4,Al-Qaida in the Arabian Peninsula (AQAP),5
2012,4,182,11,Banaadir,Mogadishu,2,3,Al-Shabaab,5
2012,4,4,6,Kandahar,Nahri Karez,2,3,Taliban,5
2012,4,95,10,Nineveh,Mosul,3,1,Unknown,6
2012,4,205,5,Pattani,Panare,2,15,Unknown,5
2012,4,160,5,North Cotabato,Carmen,3,19,Unknown,6
2012,4,95,10,Diyala,Baqubah,3,2,Unknown,6
2012,4,95,10,Diyala,Unknown,3,14,Unknown,6
2012,4,95,10,Diyala,Unknown,3,14,Unknown,6
2012,4,92,6,Chhattisgarh,Sukma,2,3,Maoists,5
2012,4,92,6,Chhattisgarh,Kanker,3,3,Maoists,6
2012,4,92,6,Jharkhand,Murhu,2,19,People s Liberation Front of India,5
2012,4,603,8,England,Walsall,3,14,Unknown,6
2012,4,153,6,Sindh,Karachi,2,22,Unknown,5
2012,4,147,11,Kaduna,Rigyasa,2,4,Boko Haram,5
2012,4,4,6,Laghman,Dawlat Shah,1,2,Taliban,6
2012,4,4,6,Kandahar,Unknown,2,4,Unknown,5
2012,4,123,11,Gao,Gao,6,10,Azawad National Liberation Movement (MNLA),9
2012,4,603,8,Northern Ireland,Belfast,2,14,Oglaigh na hEireann,5
2012,4,153,6,Balochistan,Dera Bugti,2,4,Unknown,5
2012,4,228,10,Al Bayda,Radaa,2,14,Al-Qaida in the Arabian Peninsula (AQAP),9
2012,4,18,10,Capital,Hoora,7,8,Unknown,8
2012,4,147,11,Borno,Banki,3,3,Boko Haram,6
2012,4,147,11,Borno,Banki,2,2,Boko Haram,5
2012,4,147,11,Borno,Banki,2,2,Boko Haram,5
2012,4,147,11,Borno,Banki,2,14,Boko Haram,5
2012,4,147,11,Borno,Banki,2,15,Boko Haram,5
2012,4,153,6,Balochistan,Sui,6,1,Unknown,5
2012,4,4,6,Helmand,Safar,3,14,Taliban,6
2012,4,205,5,Yala,Betong,3,1,Unknown,6
2012,4,4,6,Kunduz,Kunduz,3,3,Unknown,6
2012,4,147,11,Yobe,Potiskum,2,14,Boko Haram,5
2012,4,95,10,Kirkuk,Kharbat Aziz,2,3,Al-Naqshabandiya Army,5
2012,4,95,10,Al Qadisiyah,Diwaniyah,3,14,Unknown,6
2012,4,4,6,Herat,Gozerah,3,6,Unknown,6
2012,4,4,6,Helmand,Nad Ali district,3,4,Taliban,6
2012,4,4,6,Herat,Jangar,1,2,Unknown,5
2012,4,4,6,Kapisa,Shokheu,1,2,Unknown,6
2012,4,153,6,Balochistan,Quetta,2,14,Unknown,5
2012,4,153,6,Balochistan,Quetta,2,14,Unknown,5
2012,4,228,10,Abyan,Mudiyah,9,17,Al-Qaida in the Arabian Peninsula (AQAP),13
2012,4,228,10,Hadramawt,Unknown,9,3,Al-Qaida in the Arabian Peninsula (AQAP),13
2012,4,92,6,Meghalaya,Dadengre,2,3,Garo National Liberation Army,5
2012,4,92,6,Assam,Bordumsa,3,14,Unknown,6
2012,4,147,11,Gombe,Gombe,3,20,Boko Haram,6
2012,4,4,6,Helmand,Gereshk,3,4,Unknown,6
2012,4,118,9,Skopje,Smilkovci,2,14,Unknown,5
2012,4,153,6,Balochistan,Gwadar,3,1,Unknown,6
2012,4,92,6,Jammu and Kashmir,Ompora,3,1,Unknown,6
2012,4,45,3,Bogota,Bogota,3,7,Left-wing extremists,6
2012,4,45,3,Bolivar,Cartegena,3,19,Unknown,6
2012,4,147,11,Bayelsa,Clough Creek,7,21,Movement for the Emancipation of the Niger Delta (MEND),5
2012,4,205,5,Pattani,Tro Bon,2,19,Separatists,5
2012,4,4,6,Helmand,Sangin district,3,3,Taliban,6
2012,4,4,6,Helmand,Shakar Shella,3,3,Unknown,6
2012,4,4,6,Helmand,Sangin district,3,14,Unknown,6
2012,4,4,6,Helmand,Shahwal,3,4,Taliban,6
2012,4,4,6,Helmand,Gereshk,3,14,Unknown,6
2012,4,4,6,Helmand,Gereshk,3,14,Unknown,6
2012,4,4,6,Faryab,Ghormach district,1,2,Taliban,6
2012,4,4,6,Badghis,Firozi,3,3,Unknown,6
2012,4,153,6,Balochistan,Quetta,2,14,Unknown,5
2012,4,92,6,Meghalaya,Chokpot,2,3,Garo National Liberation Army,5
2012,4,92,6,Maharashtra,Etapalli,1,14,Maoists,5
2012,4,4,6,Zabul,Mirano,3,3,Unknown,6
2012,4,4,6,Ghazni,Agha Qala,3,4,Taliban,6
2012,4,200,10,Damascus,Damascus,1,15,Unknown,5
2012,4,95,10,Al Anbar,Khalidiyah,3,3,Unknown,6
2012,4,95,10,Saladin,Baiji,3,3,Unknown,6
2012,4,153,6,Khyber Pakhtunkhwa,Peshawar,3,2,Unknown,6
2012,4,228,10,Adan,Jawalah,2,4,Al-Qaida in the Arabian Peninsula (AQAP),6
2012,4,228,10,Al Bayda,Radaa,6,2,Unknown,13
2012,4,153,6,Sindh,Karachi,2,1,Unknown,6
2012,4,4,6,Kunar,Chapa Dara district,7,2,Unknown,8
2012,4,4,6,Zabul,Shobar,3,3,Taliban,6
2012,4,153,6,Balochistan,Quetta,2,14,Lashkar-e-Jhangvi,5
2012,4,4,6,Kandahar,Zarifi Maina,3,3,Unknown,6
2012,4,95,10,Al Anbar,Ramadi,3,3,Unknown,6
2012,4,95,10,Baghdad,Baghdad,3,3,Unknown,6
2012,4,95,10,Baghdad,Baghdad,3,2,Unknown,6
2012,4,153,6,Balochistan,Quetta,2,14,Lashkar-e-Jhangvi,5
2012,4,153,6,Balochistan,Quetta,2,3,Lashkar-e-Jhangvi,5
2012,4,182,11,Banaadir,Mogadishu,3,2,Unknown,6
2012,4,147,11,Borno,Maiduguri,7,8,Unknown,8
2012,4,147,11,Borno,Maiduguri,7,8,Unknown,8
2012,4,205,5,Narathiwat,Khok Khian,3,6,Unknown,6
2012,4,153,6,Khyber Pakhtunkhwa,Swabi,3,12,Unknown,6
2012,4,93,5,Papua,Mimika district,2,9,Unknown,5
2012,4,93,5,Papua,Mimika district,2,9,Unknown,5
2012,4,160,5,Unknown,Unknown,3,14,Unknown,6
2012,4,182,11,Bay,Baidoa,3,6,Al-Shabaab,6
2012,4,182,11,Bay,Baidoa,3,2,Al-Shabaab,6
2012,4,182,11,Bay,Baidoa,3,1,Al-Shabaab,6
2012,4,45,3,Cauca,Morales,9,3,Unknown,13
2012,4,45,3,Cauca,Morales,3,14,Unknown,6
2012,4,78,8,Attica,Athens,3,1,Unknown,6
2012,4,92,6,Kerala,Parakkadavu,3,14,Unknown,6
2012,4,92,6,Kerala,Parakkadavu,3,14,Unknown,6
2012,4,92,6,Kerala,Parakkadavu,3,14,Unknown,6
2012,4,4,6,Nangarhar,Dosaraka,2,4,Taliban,5
2012,4,4,6,Wardak,Hassan Khel,3,4,Taliban,6
2012,4,4,6,Kandahar,Dooab,3,4,Taliban,6
2012,4,228,10,Hadramawt,Reida,6,3,Al-Qaida in the Arabian Peninsula (AQAP),5
2012,4,228,10,Hadramawt,Qatn,3,14,Al-Qaida in the Arabian Peninsula (AQAP),6
2012,4,60,10,North Sinai,Arish,2,3,Unknown,5
2012,4,4,6,Kandahar,Sheikh Qalandar,3,20,Unknown,6
2012,4,603,8,Northern Ireland,Londonderry,3,14,Real Irish Republican Army (RIRA),6
2012,4,95,10,Saladin,Taji,3,14,Unknown,6
2012,4,95,10,Kirkuk,Kirkuk,3,14,Unknown,6
2012,4,95,10,Kirkuk,Hawijah,3,17,Unknown,6
2012,4,4,6,Kabul,Kabul,2,2,Haqqani Network,6
2012,4,95,10,Diyala,Baqubah,3,14,Unknown,6
2012,4,4,6,Kabul,Kabul,3,7,Haqqani Network,6
2012,4,4,6,Laghman,Unknown,2,4,Unknown,5
2012,4,4,6,Kabul,Kabul,3,7,Haqqani Network,6
2012,4,4,6,Kabul,Kabul,3,7,Haqqani Network,6
2012,4,4,6,Kabul,Kabul,3,1,Haqqani Network,6
2012,4,4,6,Nangarhar,Jalalabad,3,6,Haqqani Network,6
2012,4,4,6,Kabul,Kabul,3,7,Haqqani Network,6
2012,4,123,11,Timbuktu,Timbuktu,6,15,Ansar al-Dine (Mali),5
2012,4,4,6,Paktia,Gardez,3,3,Haqqani Network,6
2012,4,4,6,Logar,Puli Alam,9,2,Haqqani Network,13
2012,4,4,6,Logar,Puli Alam,2,3,Haqqani Network,5
2012,4,4,6,Logar,Puli Alam,3,4,Haqqani Network,6
2012,4,4,6,Kabul,Kabul,2,7,Haqqani Network,5
2012,4,4,6,Kapisa,Mahmud Raqi,3,3,Taliban,6
2012,4,153,6,Federally Administered Tribal Areas,Khewazai,2,3,Tehrik-i-Taliban Pakistan (TTP),5
2012,4,153,6,Federally Administered Tribal Areas,Halimzai,2,3,Tehrik-i-Taliban Pakistan (TTP),5
2012,4,95,10,Saladin,Unknown,2,4,Unknown,5
2012,4,95,10,Baghdad,Baghdad,3,14,Unknown,6
2012,4,4,6,Kabul,Kabul,1,2,Haqqani Network,6
2012,4,4,6,Kabul,Kabul,2,4,Haqqani Network,5
2012,4,4,6,Nangarhar,Jalalabad,3,4,Haqqani Network,6
2012,4,4,6,Kabul,Kabul,3,7,Haqqani Network,6
2012,4,4,6,Kabul,Qabel Bay,9,4,Haqqani Network,13
2012,4,4,6,Kabul,Qabel Bay,3,4,Haqqani Network,6
2012,4,4,6,Logar,Unknown,2,2,Haqqani Network,5
2012,4,186,6,Eastern,Batticaloa,3,7,Unknown,6
2012,4,153,6,Federally Administered Tribal Areas,Ladha,2,4,Tehrik-i-Taliban Pakistan (TTP),5
2012,4,141,6,Far-Western,Kanchanpur district,3,2,Samyukta Jatiya Mukti Morcha (SJMM),6
2012,4,18,10,Central,Sitra,3,3,Unknown,6
2012,4,167,9,Dagestan,Makhachkala,3,1,Unknown,6
2012,4,228,10,Abyan,Al-Hodn,3,14,Al-Qaida in the Arabian Peninsula (AQAP),6
2012,4,228,10,Abyan,Lawdar,2,4,Al-Qaida in the Arabian Peninsula (AQAP),6
2012,4,147,11,Kano,Kano,3,14,Boko Haram,6
2012,4,4,6,Kabul,Kabul,3,1,Haqqani Network,6
2012,4,4,6,Paktia,Gardez,3,1,Haqqani Network,6
2012,4,4,6,Kunar,Unknown,3,4,Unknown,6
2012,4,153,6,Khyber Pakhtunkhwa,Peshawar,3,8,Unknown,6
2012,4,4,6,Kandahar,Khvoshab,2,4,Unknown,5
2012,4,153,6,Balochistan,Quetta,2,14,Lashkar-e-Jhangvi,5
2012,4,153,6,Balochistan,Quetta,2,14,Lashkar-e-Jhangvi,5
2012,4,95,10,Baghdad,Baghdad,2,1,Unknown,5
2012,4,95,10,Diyala,Jalawla,3,14,Unknown,6
