iyear;imonth;iday;country;region;provstate;city;attacktype1;targtype1;gname;weaptype1
2015;7;7;228;10;Lahij;Unknown;9;22;Unknown;13
2015;7;8;155;10;West Bank;Halamish;2;19;Unknown;8
2015;7;9;205;5;Narathiwat;Tapoyo;3;4;Unknown;6
2015;7;9;153;6;Balochistan;Dera Bugti district;3;4;Unknown;6
2015;7;9;95;10;Babil;Jablah;3;4;Unknown;6
2015;7;9;95;10;Baghdad;Baghdad;3;14;Unknown;6
2015;7;9;95;10;Saladin;Al-Falahat;3;4;Unknown;6
2015;7;9;95;10;Baghdad;Baghdad;3;14;Unknown;6
2015;7;9;95;10;Wasit;As Suwayrah district;1;3;Unknown;6
2015;7;9;95;10;Saladin;Tall Abu Jarad;9;10;Islamic State of Iraq and the Levant (ISIL);13
2015;7;9;95;10;Al Anbar;Fallujah;3;4;Unknown;6
2015;7;9;95;10;Saladin;Samarra;9;3;Islamic State of Iraq and the Levant (ISIL);13
2015;7;9;95;10;Baghdad;Baghdad;3;17;Unknown;6
2015;7;9;95;10;Diyala;Madain;3;1;Islamic State of Iraq and the Levant (ISIL);6
2015;7;9;146;11;Diffa;Dagaya;2;14;Boko Haram;9
2015;7;9;92;6;Bihar;Jamui district;6;8;Maoists;5
2015;7;9;147;11;Yobe;Buni Yadi;3;14;Boko Haram;6
2015;7;9;147;11;Adamawa;Yola district;3;4;Boko Haram;6
2015;7;9;93;5;Banten;Tangerang;3;1;Muslim extremists;6
2015;7;9;160;5;South Cotabato;Lamsuguing;3;4;New People's Army (NPA);6
2015;7;9;92;6;Nagaland;Unknown;6;14;National Socialist Council of Nagaland-Khole-Kitovi (NSCN-KK);9
2015;7;9;60;10;North Sinai;Arish;3;3;Sinai Province of the Islamic State;6
2015;7;9;60;10;Beni Suef;Beni Suef;1;3;Unknown;5
2015;7;9;182;11;Banaadir;Mogadishu;2;4;Unknown;5
2015;7;9;4;6;Logar;Puli Alam;2;4;Taliban;5
2015;7;9;4;6;Logar;Mohammad Agha district;3;14;Unknown;6
2015;7;9;4;6;Kunduz;Kunduz;3;3;Unknown;6
2015;7;9;4;6;Nangarhar;Unknown;3;14;Khorasan Chapter of the Islamic State;6
2015;7;9;4;6;Ghazni;Warah;9;3;Taliban;13
2015;7;9;4;6;Ghazni;Bakhtiar;9;3;Taliban;13
2015;7;9;4;6;Ghazni;Qaleh-ye Azad;9;3;Taliban;13
2015;7;9;92;6;Jammu and Kashmir;Shopian;2;3;Hizbul Mujahideen (HM);5
2015;7;9;229;11;North Kivu;Mbau;2;7;Allied Democratic Forces (ADF);5
2015;7;9;96;8;Kildare;Kildare;3;14;Unknown;6
2015;7;9;153;6;Federally Administered Tribal Areas;Bara;3;8;Lashkar-e-Islam (Pakistan);6
2015;7;9;228;10;Abyan;Unknown;9;22;Supporters of Abd Rabbuh Mansur Hadi;13
2015;7;9;228;10;Abyan;Zinjibar;9;4;Popular Resistance Committees (Yemen);13
2015;7;9;228;10;Abyan;Unknown;9;4;Popular Resistance Committees (Yemen);13
2015;7;9;147;11;Rivers;Port Harcourt;3;20;Unknown;6
2015;7;10;45;3;Norte de Santander;Ocana district;2;3;Revolutionary Armed Forces of Colombia (FARC);5
2015;7;10;45;3;Cauca;Argelia district;3;3;Revolutionary Armed Forces of Colombia (FARC);6
2015;7;9;205;5;Narathiwat;Si Sakhon district;1;3;Separatists;5
2015;7;10;205;5;Narathiwat;Sungai Kolok;3;1;Separatists;6
2015;7;10;205;5;Narathiwat;Sungai Kolok;3;1;Separatists;6
2015;7;10;205;5;Narathiwat;Sungai Kolok;3;1;Separatists;6
2015;7;10;205;5;Songkhla;Padang Besar;3;3;Separatists;6
2015;7;10;205;5;Yala;Khoyae;3;21;Separatists;6
2015;7;10;205;5;Yala;Ban Rae;3;21;Separatists;6
2015;7;11;205;5;Narathiwat;Sungai Kolok;3;1;Separatists;6
2015;7;10;113;10;Derna;Derna;3;1;Unknown;6
2015;7;10;153;6;Balochistan;Quetta;3;14;Unknown;6
2015;7;9;153;6;Balochistan;Jafarabad district;3;21;Baloch Republican Army (BRA);6
2015;7;10;95;10;Baghdad;Baghdad;3;8;Unknown;6
2015;7;9;95;10;Baghdad;Baghdad;3;1;Unknown;6
2015;7;10;95;10;Diyala;Jaarah;3;14;Unknown;6
2015;7;10;95;10;Al Anbar;Khalidiyah;3;3;Islamic State of Iraq and the Levant (ISIL);6
2015;7;10;228;10;Taizz;Unknown;6;2;Houthi extremists (Ansar Allah);13
2015;7;10;182;11;Banaadir;Mogadishu;3;1;Al-Shabaab;6
2015;7;10;182;11;Banaadir;Mogadishu;3;1;Al-Shabaab;6
2015;7;10;182;11;Banaadir;Mogadishu;3;4;Al-Shabaab;6
2015;7;10;95;10;Al Anbar;Habbaniyah;3;4;Islamic State of Iraq and the Levant (ISIL);6
2015;7;10;147;11;Borno;Gamboru;6;14;Boko Haram;5
2015;7;10;92;6;Chhattisgarh;Dornapal;6;3;Maoists;9
2015;7;10;92;6;Jharkhand;Chainpur;3;2;Maoists;6
2015;7;10;92;6;Jharkhand;Chainpur;3;2;Maoists;6
2015;7;10;92;6;Jharkhand;Chainpur;3;2;Maoists;6
2015;7;10;147;11;Yobe;Ngamdu;2;14;Boko Haram;5
2015;7;10;160;5;Maguindanao;Sambulawan;1;2;Bangsamoro Islamic Freedom Movement (BIFM);6
2015;7;10;147;11;Borno;Kilwa;2;14;Boko Haram;5
2015;7;10;147;11;Borno;Kukawa;2;4;Boko Haram;5
2015;7;10;45;3;Caqueta;La Montanita district;3;4;Revolutionary Armed Forces of Colombia (FARC);6
2015;7;11;200;10;Homs;At Tifur;3;4;Islamic State of Iraq and the Levant (ISIL);6
2015;7;11;200;10;Homs;Jihar;3;1;Islamic State of Iraq and the Levant (ISIL);6
2015;7;10;4;6;Faryab;Astana Baba;3;20;Taliban;6
2015;7;10;4;6;Uruzgan;Tarin Kot;3;3;Taliban;6
2015;7;10;4;6;Nangarhar;Achin district;1;14;Khorasan Chapter of the Islamic State;5
2015;7;10;4;6;Kunar;Gulsaik;9;4;Taliban;13
2015;7;10;4;6;Sari Pul;Sang Toda;6;14;Unknown;13
2015;7;10;37;11;Extreme-North;Fotokol;9;7;Unknown;13
2015;7;10;229;11;North Kivu;Mbau;2;4;Allied Democratic Forces (ADF);5
2015;7;10;229;11;North Kivu;Biriba;6;14;Alliance of Patriots for a Free and Sovereign Congo (APCLS);13
2015;7;10;229;11;North Kivu;Bukondo;6;14;Alliance of Patriots for a Free and Sovereign Congo (APCLS);13
2015;7;10;229;11;North Kivu;Buhimba;6;14;Alliance of Patriots for a Free and Sovereign Congo (APCLS);13
2015;7;10;153;6;Khyber Pakhtunkhwa;Peshawar;2;3;Unknown;5
2015;7;10;153;6;Balochistan;Nasirabad;1;14;Unknown;5
2015;7;10;195;11;North Darfur;Tawilah district;4;14;Unknown;5
2015;7;11;205;5;Narathiwat;Sungai Kolok district;3;1;Separatists;6
2015;7;11;205;5;Narathiwat;Sungai Kolok;3;1;Separatists;6
2015;7;11;205;5;Yala;Ban Nakaset;3;21;Unknown;6
2015;7;11;153;6;Balochistan;Quetta;3;20;Unknown;6
2015;7;11;160;5;Misamis Oriental;Alagatan;6;4;New People's Army (NPA);5
2015;7;11;228;10;Taizz;Ad Dabab district;3;14;Houthi extremists (Ansar Allah);6
2015;7;11;228;10;Adan;Unknown;3;14;Houthi extremists (Ansar Allah);6
2015;7;11;95;10;Diyala;Madain;3;4;Unknown;6
2015;7;11;95;10;Diyala;Nahrawan;3;14;Unknown;6
2015;7;11;60;10;Cairo;Cairo;3;7;Islamic State in Egypt;6
2015;7;11;60;10;North Sinai;Rafah;3;4;Unknown;6
2015;7;11;95;10;Al Anbar;Albu Hazim;3;4;Islamic State of Iraq and the Levant (ISIL);6
2015;7;11;42;11;N'Djamena;N'Djamena;3;14;Boko Haram;6
2015;7;11;95;10;Babil;Yusufiyah;3;14;Unknown;6
2015;7;11;95;10;Baghdad;Baghdad;2;14;Unknown;5
2015;7;11;95;10;Diyala;Rashidiyah;3;14;Unknown;6
2015;7;11;95;10;Kirkuk;Kirkuk;9;4;Islamic State of Iraq and the Levant (ISIL);13
2015;7;11;95;10;Kirkuk;Kirkuk;9;4;Islamic State of Iraq and the Levant (ISIL);13
2015;7;11;95;10;Kirkuk;Kirkuk;9;4;Islamic State of Iraq and the Levant (ISIL);13
2015;7;11;4;6;Kandahar;Kandahar;3;8;Taliban;6
2015;7;11;147;11;Borno;Maiduguri;3;19;Boko Haram;6
2015;7;11;147;11;Yobe;Ngamdu;7;14;Boko Haram;8
2015;7;11;160;5;Catanduanes;San Andres district;5;1;New People's Army (NPA);6
2015;7;11;147;11;Borno;Gwollam;2;14;Boko Haram;5
2015;7;11;147;11;Borno;Misala;2;14;Boko Haram;5
2015;7;11;147;11;Borno;Magaram;2;14;Boko Haram;5
2015;7;11;153;6;Federally Administered Tribal Areas;Pre Ghar;2;4;Unknown;5
2015;7;11;182;11;Bay;Baydhabo;3;2;Al-Shabaab;6
2015;7;11;182;11;Lower Shebelle;Merca;3;4;Unknown;6
2015;7;11;4;6;Kabul;Kabul;3;20;Unknown;6
2015;7;11;4;6;Sari Pul;Boghavi;1;3;Unknown;6
2015;7;11;4;6;Zabul;Daychopan district;3;4;Taliban;6
2015;7;11;4;6;Faryab;Ghormach district;1;15;Taliban;13
2015;7;11;4;6;Badghis;Qadis district;3;20;Taliban;6
2015;7;11;4;6;Takhar;Darqad district;2;2;Taliban;5
2015;7;11;214;9;Zakarpattia;Mukacheve;6;2;Right Sector;6
2015;7;11;1004;11;Warap;Unknown;3;1;Unknown;6
2015;7;11;153;6;Khyber Pakhtunkhwa;Khazana;2;3;Unknown;5
2015;7;11;34;11;Bujumbura Mairie;Bujumbura;3;3;Unknown;6
2015;7;11;75;8;Saxony;Bohlen;2;14;Unknown;5
2015;7;11;92;6;Assam;Singra;3;20;Unknown;6
2015;7;11;45;3;Cauca;Timbiqui district;3;14;Revolutionary Armed Forces of Colombia (FARC);6
2015;7;12;45;3;Cauca;El Mango;9;3;Revolutionary Armed Forces of Colombia (FARC);13
2015;7;12;113;10;Benghazi;Benghazi;3;14;Unknown;6
2015;7;12;113;10;Sirte;Sirte;3;14;Tripoli Province of the Islamic State;6
2015;7;12;113;10;Sirte;Sirte;3;14;Tripoli Province of the Islamic State;6
2015;7;12;113;10;Sirte;Sirte;3;14;Tripoli Province of the Islamic State;6
2015;7;12;113;10;Sirte;Sirte;3;14;Tripoli Province of the Islamic State;6
2015;7;12;113;10;Sirte;Sirte;3;14;Tripoli Province of the Islamic State;6
2015;7;12;113;10;Sirte;Sirte;3;14;Tripoli Province of the Islamic State;6
2015;7;12;113;10;Sirte;Sirte;3;14;Tripoli Province of the Islamic State;6
2015;7;12;113;10;Sirte;Sirte;3;14;Tripoli Province of the Islamic State;6
2015;7;12;113;10;Sirte;Sirte;3;14;Tripoli Province of the Islamic State;6
2015;7;12;113;10;Sirte;Sirte;3;14;Tripoli Province of the Islamic State;6
2015;7;12;113;10;Sirte;Sirte;3;14;Tripoli Province of the Islamic State;6
2015;7;12;113;10;Sirte;Sirte;3;14;Tripoli Province of the Islamic State;6
2015;7;12;95;10;Baghdad;Baghdad;3;14;Unknown;6
2015;7;12;95;10;Baghdad;Baghdad;3;1;Unknown;6
2015;7;12;95;10;Baghdad;Baghdad;3;1;Islamic State of Iraq and the Levant (ISIL);6
2015;7;12;95;10;Diyala;Wihdah;3;14;Unknown;6
2015;7;12;209;10;Ardahan;Gole;2;4;Kurdistan Workers' Party (PKK);5
2015;7;12;209;10;Siirt;Pervari;7;14;Kurdistan Workers' Party (PKK);8
2015;7;12;95;10;Baghdad;Baghdad;3;14;Islamic State of Iraq and the Levant (ISIL);6
2015;7;12;95;10;Baghdad;Baghdad;3;14;Islamic State of Iraq and the Levant (ISIL);6
2015;7;12;95;10;Nineveh;Gavara;3;14;Islamic State of Iraq and the Levant (ISIL);6
2015;7;12;95;10;Baghdad;Baghdad;3;1;Islamic State of Iraq and the Levant (ISIL);6
2015;7;12;95;10;Al Anbar;Abu Fleis;3;4;Unknown;6
2015;7;12;153;6;Federally Administered Tribal Areas;Raghzai;3;4;Tehrik-i-Taliban Pakistan (TTP);6
2015;7;12;603;8;Northern Ireland;Belfast;7;14;Unknown;8
2015;7;12;200;10;Aleppo;Aleppo;3;4;Muslim extremists;6
2015;7;12;147;11;Plateau;Jos;3;15;Boko Haram;6
2015;7;12;146;11;Diffa;Diffa;3;3;Boko Haram;6
2015;7;12;203;11;Dar es Salaam;Dar es Salaam;2;3;Unknown;5
2015;7;12;160;5;Quezon;Villa Ibaba;2;4;New People's Army (NPA);5
2015;7;12;182;11;Banaadir;Mogadishu;1;2;Al-Shabaab;5
2015;7;12;153;6;Federally Administered Tribal Areas;Sandana;3;3;Unknown;6
2015;7;12;4;6;Kapisa;Tagab district;3;14;Unknown;6
2015;7;12;4;6;Khost;Khost;3;4;Unknown;6
2015;7;12;4;6;Kunduz;Kunduz;3;3;Unknown;6
2015;7;12;214;9;Donetsk;Avdiivka;3;1;Donetsk People's Republic;6
2015;7;12;228;10;Al Bayda;Unknown;2;14;Unknown;5
2015;7;12;195;11;North Darfur;Kabkabiya;4;14;Unknown;5
2015;7;12;195;11;North Darfur;Korru;2;14;Janjaweed;5
2015;7;12;195;11;North Darfur;Tawilah district;7;14;Janjaweed;8
2015;7;12;138;5;Unknown;Unknown;6;4;Separatists;13
2015;7;12;603;8;Northern Ireland;Londonderry;2;13;Unknown;8
2015;7;12;603;8;Northern Ireland;Londonderry;2;13;Unknown;8
2015;7;12;75;8;Saxony;Bohlen;2;14;Unknown;5
2015;7;12;158;3;San Pedro;Estancia La Yeya;2;3;Paraguayan People's Army (EPP);8
2015;7;13;205;5;Pattani;Barahom;2;8;Unknown;5
2015;7;13;113;10;Wahat;Ajdabiya;1;4;Barqa Province of the Islamic State;5
2015;7;13;138;5;Shan;Unknown;3;4;Kachin Independence Army (KIA);6
2015;7;13;153;6;Balochistan;Quetta;2;3;Unknown;5
2015;7;12;95;10;Baghdad;Baghdad;3;14;Islamic State of Iraq and the Levant (ISIL);6
2015;7;13;95;10;Baghdad;Baghdad;3;14;Unknown;6
2015;7;13;95;10;Baghdad;Baghdad;3;14;Unknown;6
2015;7;13;95;10;Diyala;Khanasah;3;14;Unknown;6
2015;7;13;37;11;Extreme-North;Fotokol;3;4;Boko Haram;6
2015;7;13;37;11;Extreme-North;Fotokol;3;4;Boko Haram;6
2015;7;13;104;11;Lamu;Lamu;3;3;Al-Shabaab;6
2015;7;13;92;6;Chhattisgarh;Kutru;6;3;Communist Party of India - Maoist (CPI-Maoist);9
2015;7;13;92;6;Chhattisgarh;Timilwada;3;3;Maoists;6
2015;7;13;182;11;Middle Shebelle;Raga Ceel;2;4;Al-Shabaab;6
2015;7;13;160;5;Lanao del Norte;Kalanganan;2;4;Unknown;5
2015;7;13;147;11;Borno;Njimtilo;3;19;Boko Haram;6
2015;7;13;147;11;Borno;Mainok;2;14;Boko Haram;5
2015;7;13;147;11;Nasarawa;Kofar Gwari;2;17;Unknown;5
2015;7;13;182;11;Lower Juba;Kismayo;3;4;Al-Shabaab;6
2015;7;13;44;4;Xinjiang;Shenyang;2;3;Unknown;9
2015;7;13;4;6;Baghlan;Puli Khumri;1;2;Taliban;6
2015;7;13;4;6;Kabul;Kabul;3;1;Unknown;6
2015;7;13;4;6;Kabul;Kabul;3;14;Unknown;6
2015;7;13;4;6;Zabul;Qalat;3;1;Unknown;6
2015;7;13;4;6;Nangarhar;Khewa;3;8;Unknown;6
2015;7;13;4;6;Herat;Herat;2;3;Unknown;5
2015;7;13;4;6;Farah;Unknown;1;2;Unknown;5
2015;7;13;4;6;Samangan;Dara-i-Sufi Payin district;2;15;Taliban;5
2015;7;13;4;6;Paktika;Unknown;3;3;Unknown;6
2015;7;13;4;6;Wardak;Saydabad district;3;14;Unknown;6
2015;7;13;4;6;Ghor;Ahangaran;1;3;Unknown;6
2015;7;13;95;10;Nineveh;Qayyarah;6;14;Islamic State of Iraq and the Levant (ISIL);13
2015;7;13;228;10;Adan;Aden;3;1;Houthi extremists (Ansar Allah);6
2015;7;13;92;6;Tamil Nadu;Sivagangai district;2;22;Unknown;8
2015;7;13;214;9;Luhansk;Shchastya;3;21;Luhansk People's Republic;6
2015;7;13;113;10;Benghazi;Benghazi;9;4;Muslim extremists;13
2015;7;13;603;8;Northern Ireland;Londonderry;2;3;Unknown;8
2015;7;13;603;8;Northern Ireland;Londonderry;7;1;Unknown;8
2015;7;13;160;5;Metropolitan Manila;Marikina;1;3;New People's Army (NPA);5
2015;7;13;4;6;Faryab;Unknown;6;15;Taliban;13
2015;7;13;4;6;Ghor;Pasaband district;2;3;Taliban;5
2015;7;13;195;11;South Darfur;Khor Nasir;2;14;Janjaweed;9
2015;7;13;59;3;Guayas;Guayaquil;3;14;National Liberation Front (Ecuador);6
2015;7;13;159;3;Cusco;Paruro district;1;2;Unknown;5
2015;7;13;147;11;Ogun;Abeokuta South district;1;2;Unknown;5
2015;7;13;98;8;Lazio;Rome;6;18;Unknown;9
2015;7;14;205;5;Narathiwat;Pileng Nua;3;4;Unknown;6
2015;7;14;205;5;Narathiwat;Ban Juemae;3;4;Unknown;6
2015;7;14;205;5;Narathiwat;Ban Klong Nam Daeng;3;4;Unknown;6
2015;7;14;205;5;Narathiwat;Kampong Tolang;3;4;Unknown;6
2015;7;14;153;6;Balochistan;Sui;3;20;Unknown;6
2015;7;14;95;10;Baghdad;Baghdad;3;2;Unknown;6
2015;7;14;95;10;Kirkuk;Kirkuk;3;20;Unknown;6
2015;7;14;95;10;Baghdad;Baghdad;3;14;Unknown;6
2015;7;14;95;10;Saladin;Mushahidah;3;4;Unknown;6
2015;7;14;95;10;Babil;Mahmudiyah;3;14;Islamic State of Iraq and the Levant (ISIL);6
2015;7;14;95;10;Baghdad;Baghdad;3;1;Unknown;6
2015;7;14;60;10;Faiyum;Tamiyyah;3;20;Unknown;6
2015;7;14;60;10;Faiyum;Faiyum;3;3;Unknown;6
2015;7;14;42;11;Lac;Tetewa;9;14;Boko Haram;13
2015;7;14;95;10;Diyala;Khalis;3;14;Islamic State of Iraq and the Levant (ISIL);6
2015;7;14;92;6;Assam;Bijuliban;2;14;United Liberation Front of Assam (ULFA);5
2015;7;14;92;6;Jammu and Kashmir;Shopian;2;2;Unknown;5
2015;7;14;92;6;Jammu and Kashmir;Pattan;3;16;Unknown;6
2015;7;14;92;6;Jammu and Kashmir;Pattan;3;16;Unknown;6
2015;7;14;92;6;Jammu and Kashmir;Pattan;3;3;Unknown;6
2015;7;14;228;10;Marib;Al-Makhdarah;9;20;Houthi extremists (Ansar Allah);13
2015;7;14;228;10;Amanat Al Asimah;Sanaa;3;3;Sanaa Province of the Islamic State;6
2015;7;14;182;11;Bakool;Bakool district;2;4;Al-Shabaab;5
2015;7;14;182;11;Bay;Kulmis;2;4;Al-Shabaab;5
2015;7;14;4;6;Faryab;Almar district;2;14;Taliban;5
2015;7;14;229;11;North Kivu;Beni district;2;14;Allied Democratic Forces (ADF);5
2015;7;14;229;11;North Kivu;Beni district;2;14;Allied Democratic Forces (ADF);5
2015;7;14;229;11;North Kivu;Beni district;2;14;Allied Democratic Forces (ADF);5
2015;7;14;60;10;North Sinai;Sheikh Zuweid;3;4;Sinai Province of the Islamic State;6
2015;7;14;214;9;Lviv;Lviv;3;3;Unknown;6
2015;7;14;214;9;Lviv;Lviv;3;3;Unknown;6
2015;7;14;147;11;Borno;Warsala;2;14;Boko Haram;5
2015;7;14;147;11;Borno;Unknown;2;14;Boko Haram;5
2015;7;14;147;11;Yobe;Ngamdu;2;14;Boko Haram;5
2015;7;14;147;11;Borno;Baga;2;14;Boko Haram;5
2015;7;14;153;6;Punjab;Bahawalpur;1;2;Unknown;5
2015;7;14;4;6;Kabul;Kabul;2;1;Unknown;5
2015;7;14;69;8;Provence-Alpes-Cote d'Azur;Berre L'Etang;3;1;Unknown;6
2015;7;14;69;8;Provence-Alpes-Cote d'Azur;Berre L'Etang;3;1;Unknown;6
2015;7;14;195;11;North Darfur;El Fashir;2;14;Janjaweed;5
2015;7;14;195;11;North Darfur;El Fashir;2;14;Janjaweed;5
2015;7;14;195;11;North Darfur;El Fashir;2;14;Janjaweed;5
2015;7;14;195;11;North Darfur;El Fashir;2;14;Janjaweed;5
2015;7;14;195;11;North Darfur;El Fashir district;2;14;Janjaweed;5
2015;7;14;195;11;North Darfur;Um Arda;2;14;Janjaweed;5
2015;7;15;113;10;Sirte;Unknown;3;4;Tripoli Province of the Islamic State;6
2015;7;15;113;10;Benghazi;Benghazi;2;14;Unknown;8
2015;7;15;153;6;Balochistan;Kech district;2;1;Baloch Liberation Front (BLF);5
2015;7;15;60;10;Faiyum;Faiyum;3;3;Unknown;6
2015;7;15;92;6;Odisha;Mahupadar;6;14;Maoists;5
2015;7;15;182;11;Gedo;Ceel Cadde;3;4;Al-Shabaab;6
2015;7;15;92;6;Jammu and Kashmir;Ashmuji;2;3;Unknown;5
2015;7;15;146;11;Diffa;Bosso;2;14;Boko Haram;5
2015;7;15;153;6;Khyber Pakhtunkhwa;Peshawar;1;14;Unknown;6
2015;7;15;228;10;Taizz;Taizz;3;14;Houthi extremists (Ansar Allah);6
2015;7;15;60;10;Suez;Unknown;3;4;Sinai Province of the Islamic State;6
2015;7;15;95;10;Diyala;Bawi;3;17;Unknown;6
2015;7;15;95;10;Saladin;Baiji;3;4;Islamic State of Iraq and the Levant (ISIL);6
2015;7;15;95;10;Baghdad;Baghdad;3;1;Unknown;6
2015;7;15;95;10;Diyala;Husseiniyah;3;1;Unknown;6
2015;7;15;95;10;Al Anbar;Ramadi;6;14;Islamic State of Iraq and the Levant (ISIL);13
2015;7;15;18;10;Central;Eker;3;3;Unknown;6
2015;7;15;95;10;Diyala;Husseiniyah;6;4;Unknown;9
2015;7;15;160;5;Basilan;Tipo-Tipo;1;2;Abu Sayyaf Group (ASG);6
2015;7;15;95;10;Diyala;Baqubah;3;14;Unknown;6
2015;7;15;95;10;Saladin;Baiji;3;17;Unknown;6
2015;7;15;60;10;North Sinai;Sheikh Zuweid;9;4;Sinai Province of the Islamic State;13
2015;7;15;153;6;Khyber Pakhtunkhwa;Yakatoot;1;2;Unknown;5
2015;7;15;147;11;Borno;Damasak;2;14;Boko Haram;5
2015;7;15;4;6;Kabul;Kabul;3;20;Unknown;6
2015;7;15;4;6;Faryab;Maymana;3;1;Unknown;6
2015;7;15;4;6;Helmand;Bolan;3;3;Unknown;6
2015;7;15;214;9;Donetsk;Svitlodarsk;3;4;Donetsk People's Republic;6
2015;7;15;214;9;Donetsk;Horlivka;3;4;Donetsk People's Republic;6
2015;7;16;4;6;Kandahar;Chuni;1;3;Taliban;5
2015;7;15;217;1;Texas;Houston;7;15;Unknown;8
2015;7;15;195;11;North Darfur;Kottom district;2;7;Unknown;5
2015;7;15;155;10;West Bank;Nahliel;2;4;Palestinian Extremists;9
2015;7;15;214;9;Kharkiv;Kharkiv;3;19;Donetsk People's Republic;6
2015;7;15;147;11;Lagos;Lagos;1;14;Unknown;5
2015;7;15;75;8;Bavaria;Reichertshofen;7;14;The Third Way (Der III. Weg);8
2015;6;20;200;10;Unknown;Unknown;6;10;Al-Nusrah Front;13
2015;7;16;160;5;Sorsogon;Irosin district;2;4;New People's Army (NPA);5
2015;7;16;160;5;Masbate;Bagacay;2;4;New People's Army (NPA);5
2015;7;16;45;3;Unknown;Unknown;3;14;Unknown;6
2015;7;16;160;5;Masbate;Bagacay;3;4;New People's Army (NPA);6
2015;7;16;160;5;Misamis Oriental;Bulua;1;4;Unknown;5
2015;7;16;160;5;Compostela Valley;San Antonio;2;4;New People's Army (NPA);5
2015;7;16;153;6;Balochistan;Unknown;3;20;Unknown;6
2015;7;16;60;10;North Sinai;Rafah;3;4;Sinai Province of the Islamic State;6
2015;7;16;92;6;Maharashtra;Malewada;7;2;Maoists;8
2015;7;16;92;6;Odisha;Mahupadar;6;14;Maoists;5
2015;7;16;92;6;Nagaland;Avangkhu;2;4;National Socialist Council of Nagaland-Khaplang (NSCN-K);5
2015;7;16;60;10;Cairo;Cairo;3;3;Ajnad Misr;6
2015;7;16;173;10;Riyadh;Riyadh;3;3;Najd Province of the Islamic State;6
2015;7;16;173;10;Riyadh;Riyadh;9;2;Najd Province of the Islamic State;13
2015;7;16;228;10;Adan;Aden;3;1;Houthi extremists (Ansar Allah);6
2015;7;15;200;10;Idlib;Kafrayah;3;4;Jaish al-Fatah (Syria);6
2015;7;15;200;10;Idlib;Fuah;3;4;Jaish al-Fatah (Syria);6
2015;7;16;95;10;Baghdad;Baghdad;3;2;Unknown;6
2015;7;16;95;10;Baghdad;Baghdad;3;14;Unknown;6
2015;7;16;95;10;Saladin;Samarra;3;3;Islamic State of Iraq and the Levant (ISIL);6
2015;7;16;95;10;Baghdad;Baghdad;3;1;Unknown;6
2015;7;16;95;10;Baghdad;Baghdad;3;14;Unknown;6
2015;7;16;95;10;Al Anbar;Khalidiyah;9;4;Islamic State of Iraq and the Levant (ISIL);13
2015;7;14;214;9;Luhansk;Bolotne;3;4;Luhansk People's Republic;6
2015;7;16;217;1;Tennessee;Chattanooga;2;4;Muslim extremists;5
2015;7;16;217;1;Tennessee;Chattanooga;2;4;Muslim extremists;5
2015;7;16;147;11;Gombe;Gombe;3;14;Boko Haram;6
2015;7;16;147;11;Gombe;Gombe;3;14;Boko Haram;6
2015;7;16;228;10;Adan;Aden;3;4;Houthi extremists (Ansar Allah);6
2015;7;16;4;6;Kabul;Kabul;3;3;Unknown;6
2015;7;16;4;6;Wardak;Otrai;3;14;Unknown;6
2015;7;16;4;6;Farah;Farah;3;2;Unknown;6
2015;7;16;4;6;Laghman;Mihtarlam;2;3;Taliban;5
2015;7;16;4;6;Khost;Jaji Maydan district;3;15;Unknown;6
2015;7;16;92;6;West Bengal;North 24 Parganas district;3;14;Unknown;6
2015;7;14;45;3;Antioquia;Yondo;7;1;Revolutionary Armed Forces of Colombia (FARC);8
2015;7;16;45;3;Cauca;Unknown;3;19;Revolutionary Armed Forces of Colombia (FARC);6
2015;7;16;153;6;Khyber Pakhtunkhwa;Shabqadar;3;3;Unknown;6
2015;7;17;113;10;Derna;Wadi Marqas;3;17;Barqa Province of the Islamic State;6
2015;7;17;113;10;Derna;Wadi Marqas;3;20;Unknown;6
2015;7;11;113;10;Sirte;Nawfaliyah;6;14;Tripoli Province of the Islamic State;5
2015;7;16;45;3;Arauca;Tame district;9;3;National Liberation Army of Colombia (ELN);13
2015;7;16;45;3;Antioquia;Taraza district;3;19;Revolutionary Armed Forces of Colombia (FARC);6
2015;7;16;45;3;Narino;Contadero;3;21;Revolutionary Armed Forces of Colombia (FARC);6
2015;7;17;160;5;Compostela Valley;Tagugpo;2;4;New People's Army (NPA);5
2015;7;17;153;6;Balochistan;Quetta;3;8;Lashkar-e-Jhangvi;6
2015;7;17;92;6;Chhattisgarh;Tekri;3;3;Maoists;6
2015;7;17;153;6;Sindh;Kashmore district;3;19;Unknown;6
2015;7;17;42;11;Lac;Konkia;2;4;Boko Haram;5
2015;7;17;209;10;Igdir;Unknown;7;14;Kurdistan Workers' Party (PKK);8
2015;7;17;60;10;Giza;Giza;3;1;Unknown;6
2015;7;17;95;10;Baghdad;Baghdad;3;14;Unknown;6
2015;7;17;95;10;Baghdad;Baghdad;3;14;Unknown;6
2015;7;17;95;10;Diyala;Madain;3;14;Unknown;6
2015;7;17;95;10;Saladin;Hay al-Tin;3;14;Unknown;6
2015;7;17;95;10;Saladin;Mushahidah;3;3;Islamic State of Iraq and the Levant (ISIL);6
2015;7;17;160;5;Davao del Sur;Digos;1;15;Unknown;5
